Club ID,Club Name,Rotaract Club Name,Rotaract Club ID,Rotaract Club Status,Rotaract Club Base,Country/Geographic Area,Sponsor Clubs,President / Advisor Term Reported,District,Zone,RI Zone,Total Reported Members,Arrears,Officers,isArrears,outstanding,outstandingUSD,outstandingINR,isAtRisk,isNoOfficers,officerRole,officerLastReported,myRotaryAccount,trfTotal,trfAnnual,trfPolio,trfOther,trfEndowment,afPerCapita,isNewClub,charterDate,charterMembers,sponsoredInteractClubs,sponsoredInteractCount
8823771,PSG iTech,PSG iTech,8823771,Active,University,India,Coimbatore Saicity (Rotary),2025 - 2026,3206,Zone 5,Zone 5,19,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8255,PSGR Krishnammal College for Women,PSGR Krishnammal College for Women,8255,Active,University,India,Coimbatore East (Rotary),2026 - 2027,3206,Zone 5,Zone 5,20,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8824416,Rathinam College of Arts and Science,Rathinam College of Arts and Science,8824416,Active,University,India,Coimbatore South (Rotary),2023 - 2024,3206,Zone 5,Zone 5,8,Yes,No,TRUE,4248,44.25,4248,FALSE,TRUE,Rotaract President,N/A,N,0,0,0,0,0,0,FALSE,,0,,0
8827699,Royal Care Institute of Nursing,Royal Care Institute of Nursing,8827699,Active,University,India,Coimbatore City (Rotary),2026 - 2027,3206,Zone 5,Zone 5,26,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
215683,RVS Technical Campus,RVS Technical Campus,215683,Active,University,India,Coimbatore Centennial (Rotary),2026 - 2027,3206,Zone 5,Zone 5,25,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8247,Saibaba Colony,Saibaba Colony,8247,Active,Community,India,Coimbatore West (Rotary),2026 - 2027,3206,Zone 5,Zone 5,6,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8824046,Sai Ramakrishna NC,Sai Ramakrishna NC,8824046,Active,University,India,Coimbatore Saicity (Rotary),2023 - 2024,3206,Zone 5,Zone 5,16,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,N/A,N,0,0,0,0,0,0,FALSE,,0,,0
212470,Sankara College of Science and Commerce,Sankara College of Science and Commerce,212470,Active,University,India,Coimbatore Downtown (Rotary),2024 - 2025,3206,Zone 5,Zone 5,4,Yes,No,TRUE,2124,22.13,2124,FALSE,TRUE,Rotaract President,N/A,N,0,0,0,0,0,0,FALSE,,0,,0
8825947,SNS College of Technology,SNS College of Technology,8825947,Active,University,India,Coimbatore Green City (Rotary),2026 - 2027,3206,Zone 5,Zone 5,15,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
74476,Sri Krishna Arts & Science College,Sri Krishna Arts & Science College,74476,Active,University,India,Coimbatore Spectrum (Rotary),2026 - 2027,3206,Zone 5,Zone 5,21,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
92267,Sri Krishna College of Engineering and Technology,Sri Krishna College of Engineering and Technology,92267,Active,University,India,Coimbatore Spectrum (Rotary),2026 - 2027,3206,Zone 5,Zone 5,21,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8249,Sri Ramakrishna College of Arts and Science,Sri Ramakrishna College of Arts and Science,8249,Active,University,India,Coimbatore Mid-Town (Rotary),2026 - 2027,3206,Zone 5,Zone 5,4,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826933,Sri Ramakrishna Institute of Technology,Sri Ramakrishna Institute of Technology,8826933,Active,University,India,Coimbatore West (Rotary),2026 - 2027,3206,Zone 5,Zone 5,30,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
76581,Sri Ramalinga Sowdambigai College,Sri Ramalinga Sowdambigai College,76581,Active,University,India,Coimbatore North (Rotary),2025 - 2026,3206,Zone 5,Zone 5,10,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8824228,Sri Shakti Institute of Engineering & Technology,Sri Shakti Institute of Engineering & Technology,8824228,Active,University,India,Coimbatore West (Rotary),2026 - 2027,3206,Zone 5,Zone 5,24,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8825486,TNAU (Tamil Nadu Agricultural University),TNAU (Tamil Nadu Agricultural University),8825486,Active,University,India,Coimbatore West (Rotary),2026 - 2027,3206,Zone 5,Zone 5,13,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
87600,UIT,UIT,87600,Active,University,India,Coimbatore Gaalaxy (Rotary),2026 - 2027,3206,Zone 5,Zone 5,18,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8824390,United College of Arts and Science,United College of Arts and Science,8824390,Active,University,India,Coimbatore Gaalaxy (Rotary),2025 - 2026,3206,Zone 5,Zone 5,16,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8824445,United College of Nursing,United College of Nursing,8824445,Active,University,India,Coimbatore Elite (Rotary),2025 - 2026,3206,Zone 5,Zone 5,13,Yes,No,TRUE,7929,82.59,7929,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8824212,United College of Pharmacy,United College of Pharmacy,8824212,Active,University,India,Coimbatore Elite (Rotary),2026 - 2027,3206,Zone 5,Zone 5,1,Yes,No,TRUE,8728,90.92,8728,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8828394,United College of Physiotherapy,United College of Physiotherapy,8828394,Active,University,India,Coimbatore Elite (Rotary),2026 - 2027,3206,Zone 5,Zone 5,30,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8824649,Vadakkencherry,Vadakkencherry,8824649,Active,Community,India,Vadakkencherry (Rotary),2025 - 2026,3206,Zone 5,Zone 5,20,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8827967,VLB Janakiammal College of Arts and Science,VLB Janakiammal College of Arts and Science,8827967,Active,University,India,Coimbatore D'elite (Rotary),2026 - 2027,3206,Zone 5,Zone 5,60,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
214199,Western Valley,Western Valley,214199,Active,Community,India,Coimbatore Town (Rotary),2026 - 2027,3206,Zone 5,Zone 5,25,Yes,Yes,TRUE,22881,238.34,22881,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
215194,Young Vibrants,Young Vibrants,215194,Active,Community,India,Coimbatore Elite (Rotary),2026 - 2027,3206,Zone 5,Zone 5,21,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
215901,Yuvakshetra,Yuvakshetra,215901,Active,University,India,Kalladikode (Rotary),2020 - 2021,3206,Zone 5,Zone 5,3,Yes,No,TRUE,6053,63.05,6053,FALSE,TRUE,Rotaract President,N/A,N,0,0,0,0,0,0,FALSE,,0,,0
8827822,Aryanadu,Aryanadu,8827822,Active,Community,India,Thiruvananthapuram Midcity (Rotary),2026 - 2027,3211,Zone 5,Zone 5,18,Yes,Yes,TRUE,15293,159.3,15293,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827704,BCM College,BCM College,8827704,Active,University,India,Kottayam East (Rotary),2026 - 2027,3211,Zone 5,Zone 5,22,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827058,Chrisanta at The Dale View,Chrisanta at The Dale View,8827058,Active,University,India,Thiruvananthapuram Midcity (Rotary),2025 - 2026,3211,Zone 5,Zone 5,1,Yes,No,TRUE,531,5.53,531,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8827540,Girideepam Institute of Advanced Learning,Girideepam Institute of Advanced Learning,8827540,Active,University,India,Kottayam Town (Rotary),2026 - 2027,3211,Zone 5,Zone 5,27,Yes,No,TRUE,14337,149.34,14337,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8827541,Greater Changanassery,Greater Changanassery,8827541,Active,Community,India,Greater Changanacherry (Rotary),2026 - 2027,3211,Zone 5,Zone 5,10,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827883,IHRD College of Applied Science Puthuppally,IHRD College of Applied Science Puthuppally,8827883,Active,University,India,Puthupally (Rotary),2026 - 2027,3211,Zone 5,Zone 5,20,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827743,Karode,Karode,8827743,Active,Community,India,Thiruvananthapuram Midcity (Rotary),2026 - 2027,3211,Zone 5,Zone 5,15,Yes,Yes,TRUE,12744,132.75,12744,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826870,KICMA Business School,KICMA Business School,8826870,Active,University,India,Trivandrum Suburban (Rotary),2026 - 2027,3211,Zone 5,Zone 5,27,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827816,Kollam City,Kollam City,8827816,Active,Community,India,Kollam City (Rotary),2026 - 2027,3211,Zone 5,Zone 5,13,Yes,Yes,TRUE,11045,115.05,11045,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8823874,Kovalam,Kovalam,8823874,Active,Community,India,Kovalam (Rotary),2021 - 2022,3211,Zone 5,Zone 5,1,Yes,No,TRUE,2445,25.47,2445,FALSE,TRUE,Rotaract President,2021 - 2022,N,0,0,0,0,0,0,FALSE,,0,,0
8827890,Kuriakose Gregorios College,Kuriakose Gregorios College,8827890,Active,University,India,Puthupally (Rotary),2026 - 2027,3211,Zone 5,Zone 5,15,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8825938,Little Lourdes College of Nursing Kidangoor,Little Lourdes College of Nursing Kidangoor,8825938,Active,University,India,Kottayam Southern (Rotary),2024 - 2025,3211,Zone 5,Zone 5,26,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2024 - 2025,N,0,0,0,0,0,0,FALSE,,0,,0
8824150,Loyola College Trivandrum,Loyola College Trivandrum,8824150,Active,University,India,Trivandrum South (Rotary),2021 - 2022,3211,Zone 5,Zone 5,1,Yes,No,TRUE,2018,21.02,2018,FALSE,TRUE,Rotaract President,2021 - 2022,N,0,0,0,0,0,0,FALSE,,0,,0
8827568,Manarcad,Manarcad,8827568,Active,University,India,Manarcad (Rotary),2026 - 2027,3211,Zone 5,Zone 5,15,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827777,Mylechal,Mylechal,8827777,Active,Community,India,Thiruvananthapuram Midcity (Rotary),2026 - 2027,3211,Zone 5,Zone 5,20,Yes,Yes,TRUE,16992,177,16992,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827205,Paippad,Paippad,8827205,Active,Community,India,Paippad (Rotary),2026 - 2027,3211,Zone 5,Zone 5,9,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827559,PMS College of Dental Science & Research,PMS College of Dental Science & Research,8827559,Active,University,India,Trivandrum East (Rotary),2026 - 2027,3211,Zone 5,Zone 5,20,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827886,Providence College of Engineering,Providence College of Engineering,8827886,Active,University,India,Chengannur (Rotary),2026 - 2027,3211,Zone 5,Zone 5,15,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827741,Punalal,Punalal,8827741,Active,Community,India,Thiruvananthapuram Midcity (Rotary),2026 - 2027,3211,Zone 5,Zone 5,16,Yes,Yes,TRUE,13594,141.6,13594,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826923,Puthuppally,Puthuppally,8826923,Active,Community,India,Puthupally (Rotary),2025 - 2026,3211,Zone 5,Zone 5,18,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8827437,Quilon East,Quilon East,8827437,Active,Community,India,Quilon East (Rotary),2026 - 2027,3211,Zone 5,Zone 5,12,Yes,Yes,TRUE,10195,106.2,10195,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827811,Quilon Heritage,Quilon Heritage,8827811,Active,Community,India,Quilon Heritage (Rotary),2026 - 2027,3211,Zone 5,Zone 5,19,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828496,Quilon Heritage Mythri,Quilon Heritage Mythri,8828496,Active,Community,India,Quilon Heritage (Rotary),2026 - 2027,3211,Zone 5,Zone 5,16,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827864,Saraswathy College of Nursing,Saraswathy College of Nursing,8827864,Active,University,India,Parassala (Rotary),2026 - 2027,3211,Zone 5,Zone 5,20,Yes,Yes,TRUE,10620,110.63,10620,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8825693,St. Joseph College of Communication,St. Joseph College of Communication,8825693,Active,University,India,Greater Changanacherry (Rotary),2024 - 2025,3211,Zone 5,Zone 5,12,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2024 - 2025,N,0,0,0,0,0,0,FALSE,,0,,0
8827749,The Dale View College of Paramedical Sciences,The Dale View College of Paramedical Sciences,8827749,Active,University,India,Thiruvananthapuram Midcity (Rotary),2026 - 2027,3211,Zone 5,Zone 5,15,Yes,Yes,TRUE,7965,82.97,7965,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827695,The Dale View College of Pharmacy and Research Centre,The Dale View College of Pharmacy and Research Centre,8827695,Active,University,India,Thiruvananthapuram Midcity (Rotary),2026 - 2027,3211,Zone 5,Zone 5,20,Yes,Yes,TRUE,10620,110.63,10620,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827539,Trivandrum Central,Trivandrum Central,8827539,Active,Community,India,Trivandrum Central (Rotary),2025 - 2026,3211,Zone 5,Zone 5,12,Yes,No,TRUE,10195,106.2,10195,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8826503,Trivandrum Phoenix,Trivandrum Phoenix,8826503,Active,Community,India,Trivandrum Phoenix (Rotary),2025 - 2026,3211,Zone 5,Zone 5,17,Yes,No,TRUE,14443,150.45,14443,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8823859,Trivandrum Residency,Trivandrum Residency,8823859,Active,Community,India,Trivandrum Residency (Rotary),2021 - 2022,3211,Zone 5,Zone 5,1,Yes,No,TRUE,3228,33.63,3228,FALSE,TRUE,Rotaract President,2021 - 2022,N,0,0,0,0,0,0,FALSE,,0,,0
8827938,Trivandrum Suburban NSSA,Trivandrum Suburban NSSA,8827938,Active,Community,India,Trivandrum Suburban (Rotary),2026 - 2027,3211,Zone 5,Zone 5,41,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
218635,Udiyankulangara,Udiyankulangara,218635,Active,Community,India,Udiyankulangara (Rotary),2020 - 2021,3211,Zone 5,Zone 5,1,Yes,No,TRUE,2445,25.47,2445,FALSE,TRUE,Rotaract President,2020 - 2021,N,0,0,0,0,0,0,FALSE,,0,,0
8827920,Venjaramoodu,Venjaramoodu,8827920,Active,Community,India,Venjaramoodu (Rotary),2026 - 2027,3211,Zone 5,Zone 5,14,Yes,Yes,TRUE,11894,123.9,11894,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8824729,AAA College of Engineering & Technology,AAA College of Engineering & Technology,8824729,Active,University,India,Sivakasi Sparkler (Rotary),2021 - 2022,3212,Zone 5,Zone 5,1,Yes,No,TRUE,531,5.53,531,FALSE,TRUE,Rotaract President,2021 - 2022,N,0,0,0,0,0,0,FALSE,,0,,0
8826995,"A.K.D. Dharma Raja Women's College, Rajapalayam","A.K.D. Dharma Raja Women's College, Rajapalayam",8826995,Active,University,India,Rajapalayam (Rotary),2026 - 2027,3212,Zone 5,Zone 5,11,Yes,Yes,TRUE,5841,60.84,5841,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827814,AKDD Liora,AKDD Liora,8827814,Active,University,India,Rajapalayam Kings City (Rotary),2026 - 2027,3212,Zone 5,Zone 5,12,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826278,Alagappa Chettiar Government College of Engineering and Technology Karaikudi,Alagappa Chettiar Government College of Engineering and Technology Karaikudi,8826278,Active,University,India,Karaikudi (Rotary),2025 - 2026,3212,Zone 5,Zone 5,9,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
217546,Amrita College of Engineering and Technology,Amrita College of Engineering and Technology,217546,Active,University,India,Nagercoil Town (Rotary),2019 - 2020,3212,Zone 5,Zone 5,1,Yes,No,TRUE,2018,21.02,2018,FALSE,TRUE,Rotaract President,2019 - 2020,N,0,0,0,0,0,0,FALSE,,0,,0
218127,"Annai Velankanni College of Engineering, Pottalkulam","Annai Velankanni College of Engineering, Pottalkulam",218127,Active,Community,India,Nagercoil Blossoms (Rotary),2019 - 2020,3212,Zone 5,Zone 5,1,Yes,No,TRUE,3228,33.63,3228,FALSE,TRUE,Rotaract President,2019 - 2020,N,0,0,0,0,0,0,FALSE,,0,,0
213115,Annamalai Nursing College,Annamalai Nursing College,213115,Active,University,India,Puduvayal (Rotary),2019 - 2020,3212,Zone 5,Zone 5,1,Yes,No,TRUE,2018,21.02,2018,FALSE,TRUE,Rotaract President,2019 - 2020,N,0,0,0,0,0,0,FALSE,,0,,0
8824713,Annammal College and School of Nursing,Annammal College and School of Nursing,8824713,Active,University,India,,2021 - 2022,3212,Zone 5,Zone 5,1,Yes,No,TRUE,531,5.53,531,FALSE,TRUE,Rotaract President,2021 - 2022,N,0,0,0,0,0,0,FALSE,,0,,0
8826853,Arasan Ganesan College of Preceptors,Arasan Ganesan College of Preceptors,8826853,Active,University,India,Sivakasi Diamonds (Rotary),2025 - 2026,3212,Zone 5,Zone 5,24,Yes,No,TRUE,6907,71.95,6907,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
213207,Arasan Ganesan Polytechnic College,Arasan Ganesan Polytechnic College,213207,Active,Community,India,Sivakasi (Rotary),2023 - 2024,3212,Zone 5,Zone 5,8,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2023 - 2024,N,0,0,0,0,0,0,FALSE,,0,,0
212919,"Arignar Anna College, Aralvaimozhi","Arignar Anna College, Aralvaimozhi",212919,Active,University,India,Nagercoil (Rotary),2019 - 2020,3212,Zone 5,Zone 5,2,Yes,No,TRUE,4035,42.03,4035,FALSE,TRUE,Rotaract President,2019 - 2020,N,0,0,0,0,0,0,FALSE,,0,,0
217177,Arunachala College of Engineering for Women,Arunachala College of Engineering for Women,217177,Active,University,India,Nagercoil Town (Rotary),2019 - 2020,3212,Zone 5,Zone 5,1,Yes,No,TRUE,1039,10.82,1039,FALSE,TRUE,Rotaract President,2019 - 2020,N,0,0,0,0,0,0,FALSE,,0,,0
213580,Bejan Singh Institute of Opthmology,Bejan Singh Institute of Opthmology,213580,Active,University,India,Nagercoil (Rotary),2023 - 2024,3212,Zone 5,Zone 5,3,Yes,No,TRUE,6053,63.05,6053,FALSE,TRUE,Rotaract President,2023 - 2024,N,0,0,0,0,0,0,FALSE,,0,,0
217584,Bishop Agniswamy College of Education,Bishop Agniswamy College of Education,217584,Active,University,India,,2019 - 2020,3212,Zone 5,Zone 5,1,Yes,No,TRUE,2018,21.02,2018,FALSE,TRUE,Rotaract President,2019 - 2020,N,0,0,0,0,0,0,FALSE,,0,,0
212827,"Cape Institute of Techonology, Tirunelveli","Cape Institute of Techonology, Tirunelveli",212827,Active,University,India,Nagercoil Blossoms (Rotary),2019 - 2020,3212,Zone 5,Zone 5,2,Yes,No,TRUE,4035,42.03,4035,FALSE,TRUE,Rotaract President,2019 - 2020,N,0,0,0,0,0,0,FALSE,,0,,0
8827362,Dr. Jeyasekharan Medical Trust College,Dr. Jeyasekharan Medical Trust College,8827362,Active,University,India,Nagercoil (Rotary),2026 - 2027,3212,Zone 5,Zone 5,13,Yes,Yes,TRUE,6903,71.91,6903,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828498,East Coast Ramnad,East Coast Ramnad,8828498,Active,Community,India,East Coast Ramnad (Rotary),2026 - 2027,3212,Zone 5,Zone 5,14,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
218392,Elite Angels,Elite Angels,218392,Active,Community,India,Ramnad (Rotary),2024 - 2025,3212,Zone 5,Zone 5,3,Yes,No,TRUE,6813,70.97,6813,FALSE,TRUE,Rotaract President,2024 - 2025,N,0,0,0,0,0,0,FALSE,,0,,0
212479,Francis Xavier Engineering College,Francis Xavier Engineering College,212479,Active,University,India,Tinnevelly (Rotary),2019 - 2020,3212,Zone 5,Zone 5,3,Yes,No,TRUE,6053,63.05,6053,FALSE,TRUE,Rotaract President,2019 - 2020,N,0,0,0,0,0,0,FALSE,,0,,0
8824651,Government Arts and Science College Sivakasi,Government Arts and Science College Sivakasi,8824651,Active,University,India,Sivakasi Greens (Rotary),2023 - 2024,3212,Zone 5,Zone 5,4,Yes,No,TRUE,6850,71.35,6850,FALSE,TRUE,Rotaract President,2023 - 2024,N,0,0,0,0,0,0,FALSE,,0,,0
8827479,Government Arts & Science College Srivilliputhur,Government Arts & Science College Srivilliputhur,8827479,Active,University,India,Rajapalayam Super Kings (Rotary),2026 - 2027,3212,Zone 5,Zone 5,15,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826357,Government Law College Ramanathapuram,Government Law College Ramanathapuram,8826357,Active,University,India,Ramnad (Rotary),2025 - 2026,3212,Zone 5,Zone 5,12,Yes,No,TRUE,12462,129.81,12462,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8827368,Government Nursing School-TVMC,Government Nursing School-TVMC,8827368,Active,University,India,Tirunelveli Central (Rotary),2026 - 2027,3212,Zone 5,Zone 5,12,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828167,Govt Law College Tirunelveli,Govt Law College Tirunelveli,8828167,Active,University,India,Tinnevelly (Rotary),2026 - 2027,3212,Zone 5,Zone 5,21,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8824305,Hitech Polytechnic College,Hitech Polytechnic College,8824305,Active,University,India,Valliyoor Central (Rotary),2023 - 2024,3212,Zone 5,Zone 5,3,Yes,No,TRUE,5568,58,5568,FALSE,TRUE,Rotaract President,2023 - 2024,N,0,0,0,0,0,0,FALSE,,0,,0
8827746,Holy Cross College (Autonomous) Nagercoil,Holy Cross College (Autonomous) Nagercoil,8827746,Active,University,India,Nagercoil (Rotary),2026 - 2027,3212,Zone 5,Zone 5,12,Yes,Yes,TRUE,6372,66.38,6372,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
212914,James College of Engineering,James College of Engineering,212914,Active,University,India,Nagercoil (Rotary),2019 - 2020,3212,Zone 5,Zone 5,3,Yes,No,TRUE,6053,63.05,6053,FALSE,TRUE,Rotaract President,2019 - 2020,N,0,0,0,0,0,0,FALSE,,0,,0
212898,James College of Nursing,James College of Nursing,212898,Active,University,India,Nagercoil (Rotary),2019 - 2020,3212,Zone 5,Zone 5,3,Yes,No,TRUE,6053,63.05,6053,FALSE,TRUE,Rotaract President,2019 - 2020,N,0,0,0,0,0,0,FALSE,,0,,0
91826,"Jayamatha Engineering College, Aralvaimozhi","Jayamatha Engineering College, Aralvaimozhi",91826,Active,University,India,Nagercoil (Rotary),2019 - 2020,3212,Zone 5,Zone 5,2,Yes,No,TRUE,4035,42.03,4035,FALSE,TRUE,Rotaract President,2019 - 2020,N,0,0,0,0,0,0,FALSE,,0,,0
8828251,Kamaraj College,Kamaraj College,8828251,Active,University,India,Spic Nagar (Rotary),2026 - 2027,3212,Zone 5,Zone 5,20,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827494,Kanyakumari Government Medical College and Hospital,Kanyakumari Government Medical College and Hospital,8827494,Active,University,India,Nagercoil (Rotary),2026 - 2027,3212,Zone 5,Zone 5,12,Yes,Yes,TRUE,6372,66.38,6372,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826527,KPATDR-SMPA's Sivakasi Institute of Printing Technology,KPATDR-SMPA's Sivakasi Institute of Printing Technology,8826527,Active,University,India,"Sivakasi (Rotary); Sri Kaliswari College, Sivakasi (Rotaract)",2025 - 2026,3212,Zone 5,Zone 5,12,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8823455,Kumarapuram Thoppur Elite,Kumarapuram Thoppur Elite,8823455,Active,Community,India,Nagercoil Elite (Rotary),2020 - 2021,3212,Zone 5,Zone 5,1,Yes,No,TRUE,2445,25.47,2445,FALSE,TRUE,Rotaract President,2020 - 2021,N,0,0,0,0,0,0,FALSE,,0,,0
8827596,Literary Wing of Mohamed Sathak Hamid College,Literary Wing of Mohamed Sathak Hamid College,8827596,Active,University,India,Coral City Ramnad (Rotary),2026 - 2027,3212,Zone 5,Zone 5,14,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
